config,fold_id,scheme,strategy,display_strategy,basis,status,solver_status,mode,capacity_infeasible,sum_of_caps,deployed_gross,sharpe,sortino,ann_return,ann_vol,max_drawdown,terminal_wealth,defaulted
orig,kfold_01,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.8706183999999999,0.8270874799999998,1.4602470847355413,4.243500994881145,3.021172430381273,2.272033255858028,-0.7644350117846216,40.88906598132187,False
orig,kfold_01,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.8706183999999999,0.8270874799999997,1.6587944349195312,5.329130093623592,5.271894805062956,2.3120413967490694,-0.6741454639137335,133.78169932775174,False
orig,kfold_01,kfold,orig Equal risk capped,Equal risk capped,full_cost_net,ok,reference,relaxed,True,0.8706183999999999,0.8270874799999997,1.4610035720554686,4.247356520784261,3.027735185114288,2.272484689241442,-0.7640923366262765,41.06726276916255,False
orig,kfold_02,kfold,orig E1 capped,E1 capped,gross,ok,optimal,hard,True,0.7379385750000002,0.5291651297931218,0.15452469463901103,0.28926218475847165,-0.11469638989828446,0.7414513146115828,-0.7174963351700921,0.7226244089845754,False
orig,kfold_02,kfold,orig E1 capped,E1 capped,full_cost_net,ok,optimal,hard,True,0.7379385750000002,0.5291651297931218,-0.04002135987173412,-0.07009223682858524,-0.23666121170986298,0.7403299645648469,-0.789937275750226,0.48668304484534625,False
orig,kfold_02,kfold,orig GM paper,GM paper,gross,ok,optimal,uncapped,False,,0.7623161601262697,0.574220554248113,1.2240871394286101,0.19613835077544683,0.8894445681395197,-0.7018052050464616,1.612193280553128,False
orig,kfold_02,kfold,orig GM paper,GM paper,full_cost_net,ok,optimal,uncapped,False,,0.7623161601262697,-1.0344162753262465,-1.2238307113115294,-0.8623086672752637,1.021059390975905,-0.9950147907344896,0.005055346670807235,False
orig,kfold_02,kfold,orig Equal premium capped,Equal premium capped,gross,ok,reference,relaxed,True,0.7379385750000002,0.7010416462500002,-0.1733942965194643,-0.28912891289036385,-0.5013418228593861,1.0690448326650845,-0.9450387580712625,0.15636558968226422,False
orig,kfold_02,kfold,orig Equal premium capped,Equal premium capped,full_cost_net,ok,reference,relaxed,True,0.7379385750000002,0.7010416462500002,-0.41069749069516687,-0.634028706860789,-0.6277465850159514,1.0767631607954136,-0.9709176225300722,0.07170836849122009,False
orig,kfold_02,kfold,orig Equal risk capped,Equal risk capped,gross,ok,reference,relaxed,True,0.7379385750000002,0.7010416462500001,-0.17339429651946434,-0.2891289128903639,-0.5013418228593859,1.0690448326650845,-0.9450387580712625,0.15636558968226438,False
