underlying,quote_symbol,asset_class,moneyness_bucket,tenor_bucket,chain_timestamp,source_url,n_quotes,n_liquid_quotes,total_volume,total_open_interest,fill_relative_spread,fill_abs_spread,median_relative_spread,p25_relative_spread,p75_relative_spread,median_abs_spread,p25_abs_spread,p75_abs_spread,median_mid,fill_method
AMZN,AMZN,equity_option,put_near,all,2026-07-04 01:01:23,https://cdn.cboe.com/api/global/delayed_quotes/options/AMZN.json,93,24,21035.0,267311.0,0.0543940908315254,0.25,0.07209546775490017,0.0543940908315254,0.11803819049784037,0.4499999999999993,0.25,1.0625000000000009,7.625,cboe_current_liquid_quartile_p25_relative_spread
AMZN,AMZN,equity_option,put_near,le_45d,2026-07-04 01:01:23,https://cdn.cboe.com/api/global/delayed_quotes/options/AMZN.json,69,18,15855.0,108043.0,0.08628587536778312,0.24250000000000016,0.11910377358490562,0.08628587536778312,0.13689875970555615,0.365,0.24250000000000016,0.6875,3.255,cboe_current_liquid_quartile_p25_relative_spread
AMZN,AMZN,equity_option,put_wing,46_120d,2026-07-04 01:01:23,https://cdn.cboe.com/api/global/delayed_quotes/options/AMZN.json,24,6,2778.0,101398.0,0.08326006681906101,0.25,0.08556394417753366,0.08326006681906101,0.08672276764843381,0.30000000000000027,0.25,0.38749999999999973,3.55,cboe_current_liquid_quartile_p25_relative_spread
AMZN,AMZN,equity_option,put_wing,all,2026-07-04 01:01:23,https://cdn.cboe.com/api/global/delayed_quotes/options/AMZN.json,78,20,6768.0,155541.0,0.08579272477693882,0.13999999999999993,0.1135937081061757,0.08579272477693882,0.22549019607843135,0.30000000000000016,0.13999999999999993,0.37749999999999995,2.2975000000000003,cboe_current_liquid_quartile_p25_relative_spread
AMZN,AMZN,equity_option,put_wing,le_45d,2026-07-04 01:01:23,https://cdn.cboe.com/api/global/delayed_quotes/options/AMZN.json,54,14,3990.0,54143.0,0.16387559808612434,0.06500000000000003,0.22875816993464054,0.16387559808612434,0.28937728937728946,0.305,0.06500000000000003,0.3549999999999999,0.8374999999999999,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,all,all,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,463,116,76566.0,436247.0,0.05700023769907293,0.40000000000000036,0.09137116665501638,0.05700023769907293,0.13230775607911005,0.77,0.40000000000000036,1.0500000000000007,9.025,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,atm,46_120d,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,12,5,2803.0,31908.0,0.036437246963562694,0.8999999999999986,0.03959044368600691,0.036437246963562694,0.04395604395604393,1.1999999999999993,0.8999999999999986,1.4500000000000028,27.299999999999997,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,atm,all,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,103,26,19686.0,84980.0,0.0509376702763754,0.7125000000000008,0.06780839410879994,0.0509376702763754,0.09171068793001864,0.9000000000000004,0.7125000000000008,1.1749999999999994,13.2125,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,atm,le_45d,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,91,23,16883.0,53072.0,0.06418807641633728,0.6499999999999999,0.07556675062972291,0.06418807641633728,0.09452394986809931,0.9000000000000004,0.6499999999999999,1.0749999999999993,12.2,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,call_near,46_120d,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,18,5,4281.0,53300.0,0.0460081190798375,0.8499999999999979,0.05005959475566153,0.0460081190798375,0.05017921146953413,1.0500000000000007,0.8499999999999979,1.1500000000000021,20.975,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,call_near,all,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,145,37,32959.0,140199.0,0.05657237936772045,0.3799999999999999,0.09580838323353291,0.05657237936772045,0.13381555153707056,0.75,0.3799999999999999,1.1500000000000021,8.125,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,call_near,le_45d,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,127,32,28678.0,86899.0,0.09242229642948889,0.3650000000000001,0.10880902043692743,0.09242229642948889,0.14652670278637775,0.5499999999999998,0.3650000000000001,1.7749999999999995,5.625,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,put_near,46_120d,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,18,5,5838.0,58706.0,0.030384271671134864,0.8499999999999979,0.03999999999999991,0.030384271671134864,0.04407135362014693,0.9499999999999993,0.8499999999999979,1.0500000000000007,23.825000000000003,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,put_near,all,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,109,28,15250.0,113631.0,0.04607318895854223,0.4000000000000003,0.08940410040237601,0.04607318895854223,0.13071665252677248,0.6750000000000003,0.4000000000000003,0.9500000000000002,7.925000000000001,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,put_near,le_45d,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,91,23,9412.0,54925.0,0.09017997342674236,0.4,0.12624584717607987,0.09017997342674236,0.15581788114422435,0.6500000000000004,0.4,1.1000000000000005,6.125,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,put_wing,46_120d,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,18,5,1595.0,62932.0,0.06928406466512703,0.75,0.08163265306122437,0.06928406466512703,0.1016949152542373,0.75,0.75,0.7999999999999989,9.8,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,put_wing,all,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,106,27,8671.0,97437.0,0.11465267110428404,0.19000000000000006,0.16149068322981353,0.11465267110428404,0.3453389830508474,0.6000000000000001,0.19000000000000006,0.7999999999999998,2.4299999999999997,cboe_current_liquid_quartile_p25_relative_spread
AVGO,AVGO,equity_option,put_wing,le_45d,2026-07-03 23:15:15,https://cdn.cboe.com/api/global/delayed_quotes/options/AVGO.json,88,22,7076.0,34505.0,0.15605917121118107,0.18000000000000005,0.1961722488038278,0.15605917121118107,0.6335884988797609,0.44500000000000006,0.18000000000000005,0.8724999999999996,1.4125,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,all,all,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,217,55,43255.0,235740.0,0.07487211828183032,0.245,0.10958904109589038,0.07487211828183032,0.19500896592946798,0.40000000000000036,0.245,0.7500000000000004,4.275,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,atm,46_120d,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,12,5,3120.0,33981.0,0.06083650190114074,0.6000000000000014,0.07058823529411781,0.06083650190114074,0.09523809523809529,0.8000000000000007,0.6000000000000014,1.3000000000000007,13.15,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,atm,all,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,59,15,22222.0,82105.0,0.0839044225146199,0.37499999999999956,0.09523809523809518,0.0839044225146199,0.15258276677505173,0.5,0.37499999999999956,0.7500000000000004,4.975,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,atm,le_45d,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,47,12,19102.0,48124.0,0.08670176630434785,0.31750000000000034,0.10241356816699278,0.08670176630434785,0.15404893319054289,0.5,0.31750000000000034,0.6749999999999996,3.9625000000000004,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,call_near,46_120d,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,12,5,1417.0,31547.0,0.04444444444444455,0.3000000000000007,0.05187319884726237,0.04444444444444455,0.05607476635514016,0.45000000000000107,0.3000000000000007,0.8499999999999979,8.675,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,call_near,all,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,53,14,11169.0,58852.0,0.05401869158878507,0.17000000000000004,0.12000956251494138,0.05401869158878507,0.15533380430943133,0.2599999999999999,0.17000000000000004,0.3450000000000001,2.5075000000000003,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,call_near,le_45d,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,41,11,9752.0,27305.0,0.10767112335095272,0.13499999999999995,0.14765100671140952,0.10767112335095272,0.2543404331483801,0.20000000000000018,0.13499999999999995,0.2599999999999999,1.175,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,put_near,46_120d,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,12,5,755.0,24135.0,0.03773584905660377,0.25,0.04975124378109452,0.03773584905660377,0.06711409395973154,0.25,0.25,0.6500000000000004,6.625,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,put_near,all,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,57,15,4828.0,45137.0,0.07389084392006046,0.21499999999999997,0.21428571428571425,0.07389084392006046,0.2696607368523378,0.25,0.21499999999999997,0.4449999999999999,2.025,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,put_near,le_45d,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,45,12,4073.0,21002.0,0.15332383856214396,0.18499999999999994,0.24863483211339604,0.15332383856214396,0.29829829829829824,0.2849999999999998,0.18499999999999994,0.7749999999999997,1.1300000000000001,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,put_wing,46_120d,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,12,5,748.0,31808.0,0.07999999999999999,0.24,0.12274368231046927,0.07999999999999999,0.15962441314553985,0.25,0.24,0.33999999999999986,2.625,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,put_wing,all,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,48,12,5036.0,49646.0,0.11205776173285195,0.057499999999999996,0.1714460036607687,0.11205776173285195,0.3497615262321145,0.245,0.057499999999999996,0.4849999999999999,1.81,cboe_current_liquid_quartile_p25_relative_spread
BA,BA,equity_option,put_wing,le_45d,2026-07-03 20:41:18,https://cdn.cboe.com/api/global/delayed_quotes/options/BA.json,36,9,4288.0,17838.0,0.1705426356589147,0.05,0.2077922077922078,0.1705426356589147,0.5882352941176472,0.10999999999999999,0.05,1.5500000000000007,0.645,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,all,all,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,175,44,38845.0,491554.0,0.03892203334423013,0.04,0.0636363636363637,0.03892203334423013,0.10146549427124968,0.06499999999999995,0.04,0.09000000000000008,1.085,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,atm,46_120d,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,12,5,8902.0,82401.0,0.02578268876611412,0.050000000000000044,0.029411764705882377,0.02578268876611412,0.030030030030030058,0.06999999999999984,0.050000000000000044,0.08000000000000007,2.65,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,atm,all,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,48,12,23350.0,185525.0,0.0301490169414698,0.04749999999999985,0.04928152195911756,0.0301490169414698,0.05992763455450016,0.06000000000000005,0.04749999999999985,0.08250000000000007,1.575,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,atm,le_45d,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,36,9,14448.0,103124.0,0.04918032786885251,0.039999999999999925,0.05172413793103453,0.04918032786885251,0.06060606060606066,0.06000000000000005,0.039999999999999925,0.09000000000000008,1.22,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,call_near,46_120d,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,6,5,1212.0,15710.0,0.0338983050847458,0.040000000000000036,0.05405405405405397,0.0338983050847458,0.13636363636363646,0.08999999999999986,0.040000000000000036,0.6000000000000005,1.665,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,call_near,all,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,34,9,4529.0,32180.0,0.08000000000000007,0.03,0.10169491525423717,0.08000000000000007,0.13333333333333333,0.040000000000000036,0.03,0.04999999999999999,0.465,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,call_near,le_45d,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,28,7,3317.0,16470.0,0.09659909161404673,0.035,0.1265822784810126,0.09659909161404673,0.15000000000000002,0.040000000000000036,0.035,0.060000000000000026,0.395,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,put_near,46_120d,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,6,5,3059.0,63204.0,0.06666666666666674,0.08000000000000007,0.07692307692307698,0.06666666666666674,0.19095477386934678,0.14999999999999947,0.08000000000000007,0.9500000000000002,4.725,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,put_near,all,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,34,9,5741.0,106466.0,0.06666666666666674,0.04999999999999993,0.07692307692307698,0.06666666666666674,0.14285714285714277,0.08000000000000007,0.04999999999999993,0.14999999999999947,0.78,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,put_near,le_45d,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,28,7,2682.0,43262.0,0.07250821467688928,0.04000000000000001,0.07518796992481193,0.07250821467688928,0.11794019933554817,0.04999999999999993,0.04000000000000001,0.11999999999999972,0.55,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,put_wing,46_120d,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,18,5,1311.0,111266.0,0.09523809523809518,0.020000000000000018,0.10370370370370363,0.09523809523809518,0.1250000000000001,0.030000000000000027,0.020000000000000018,0.06,0.385,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,put_wing,all,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,59,15,5225.0,167383.0,0.0737869096078052,0.02000000000000001,0.10370370370370363,0.0737869096078052,0.15353403141361255,0.06999999999999995,0.02000000000000001,0.34999999999999964,0.63,cboe_current_liquid_quartile_p25_relative_spread
BAC,BAC,equity_option,put_wing,le_45d,2026-07-05 01:30:37,https://cdn.cboe.com/api/global/delayed_quotes/options/BAC.json,41,11,3914.0,56117.0,0.08739495798319323,0.015000000000000006,0.1666666666666667,0.08739495798319323,0.1909090909090909,0.020000000000000004,0.015000000000000006,0.1949999999999998,0.1,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,all,all,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,542,136,4536.0,137642.0,0.20015925378227722,1.1,0.36479388826993475,0.20015925378227722,0.7642036124794745,2.874999999999999,1.1,4.9,7.7,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,atm,46_120d,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,20,5,159.0,7242.0,0.14285714285714285,2.0,0.21176470588235288,0.14285714285714285,0.2789317507418397,2.6999999999999993,2.0,4.699999999999999,14.0,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,atm,all,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,145,37,1549.0,18198.0,0.2222222222222222,1.2999999999999998,0.36893203883495135,0.2222222222222222,0.5987261146496815,4.050000000000001,1.2999999999999998,4.800000000000001,9.0,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,atm,le_45d,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,125,32,1390.0,10956.0,0.2621870882740448,1.75,0.4315055586960619,0.2621870882740448,0.6857650758922467,4.25,1.75,5.0,5.6875,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,call_near,46_120d,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,26,7,128.0,9711.0,0.08266592164897249,0.8000000000000003,0.10169491525423738,0.08266592164897249,0.23511712873414994,1.0999999999999996,0.8000000000000003,3.75,11.8,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,call_near,all,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,107,27,1334.0,20608.0,0.2888621258753735,1.1999999999999997,0.5945945945945945,0.2888621258753735,1.1670362158167036,3.3,1.1999999999999997,4.65,3.7,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,call_near,le_45d,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,81,21,1206.0,10897.0,0.4761904761904762,2.1999999999999997,1.0476190476190477,0.4761904761904762,1.3066666666666669,3.9,2.1999999999999997,5.2,3.1,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,put_near,46_120d,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,72,18,965.0,12624.0,0.07365123564218602,0.6250000000000013,0.12710505212510032,0.07365123564218602,0.1907794386821232,1.1000000000000005,0.6250000000000013,1.4749999999999994,8.8,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,put_near,all,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,99,25,1088.0,22752.0,0.08641975308641967,0.7000000000000011,0.14857142857142866,0.08641975308641967,0.2588235294117646,1.299999999999999,0.7000000000000011,2.1999999999999993,8.75,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,put_near,le_45d,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,27,7,123.0,10128.0,0.4542343599455131,2.175,0.5806451612903225,0.4542343599455131,1.3300060864272671,2.8499999999999996,2.175,5.275,3.875,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,put_wing,46_120d,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,162,41,528.0,47102.0,0.26351351351351354,2.45,0.4055944055944055,0.26351351351351354,0.8181818181818181,3.2,2.45,7.400000000000002,5.2,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,put_wing,all,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,191,48,565.0,76084.0,0.26167454400213025,1.3499999999999999,0.4188636847916626,0.26167454400213025,1.0377668308702792,3.0,1.3499999999999999,5.3999999999999995,3.95,cboe_current_liquid_quartile_p25_relative_spread
BKNG,BKNG,equity_option,put_wing,le_45d,2026-07-05 01:40:22,https://cdn.cboe.com/api/global/delayed_quotes/options/BKNG.json,29,8,37.0,28982.0,0.33477715937630553,1.1875,1.288288288288288,0.33477715937630553,1.7666666666666666,1.7750000000000001,1.1875,5.499999999999999,1.025,cboe_current_liquid_quartile_p25_relative_spread
