arm,config,decision_date,symbol,artifact_mark,observed_mid,coverage,quote_schema,absolute_error,relative_error,regime
R1.1,larger+VIX,2021-10-29,AAPL  211119C00150000,2.78,2.7649999999999997,covered,cbbo-1m,0.015000000000000124,0.005424954792043446,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,ADBE  211119C00670000,6.1,6.225,covered,cbbo-1m,0.125,0.020080321285140562,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,AMD   211119C00120000,4.35,4.3,covered,cbbo-1m,0.04999999999999982,0.011627906976744146,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,AMD   211119C00125000,2.41,2.375,covered,cbbo-1m,0.03500000000000014,0.014736842105263218,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,AVGO  211119C00530000,12.4,12.7,covered,cbbo-1m,0.29999999999999893,0.023622047244094405,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,AVGO_call_call_near,0.95,,missing,cbbo-1m,,,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,BA    211119P00200000,3.25,3.125,covered,cbbo-1m,0.125,0.04,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,BA    211119P00205000,5.01,4.975,covered,cbbo-1m,0.03500000000000014,0.007035175879397014,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,CCL   211119P00022000,0.84,0.8200000000000001,covered,cbbo-1m,0.019999999999999907,0.024390243902438907,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,CHTR  211119C00690000,7.07,8.1,covered,cbbo-1m,1.0299999999999994,0.1271604938271604,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,COST  211119C00500000,4.3,4.65,covered,cbbo-1m,0.35000000000000053,0.07526881720430119,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,DAL   211119P00040000,1.69,1.67,covered,cbbo-1m,0.020000000000000018,0.011976047904191628,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,LLY   211119C00260000,4.02,3.7,covered,cbbo-1m,0.3199999999999994,0.08648648648648632,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,LRCX  211119C00580000,10.1,8.9,covered,cbbo-1m,1.1999999999999993,0.13483146067415722,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,LRCX  211119C00590000,6.0,6.1,covered,cbbo-1m,0.09999999999999964,0.01639344262295076,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,MSFT  211119C00330000,6.58,6.65,covered,cbbo-1m,0.07000000000000028,0.010526315789473726,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,MSFT  211119P00325000,3.65,3.675,covered,cbbo-1m,0.02499999999999991,0.0068027210884353505,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,NKE   211119C00170000,2.1,2.1950000000000003,covered,cbbo-1m,0.0950000000000002,0.04328018223234632,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,NVDA  211119C00230000,27.7,28.025,covered,cbbo-1m,0.3249999999999993,0.011596788581623526,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,NVDA  211119C00245000,16.5,16.525,covered,cbbo-1m,0.02499999999999858,0.0015128593040846343,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,ORCL  211119C00098000,1.0,1.05,covered,cbbo-1m,0.050000000000000044,0.04761904761904766,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,PG    211119C00140000,3.9,3.9000000000000004,covered,cbbo-1m,4.440892098500626e-16,1.138690281666827e-16,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,UNH   211119C00470000,4.0,4.0,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,VIX   211117C00018000,1.98,1.9249999999999998,covered,cbbo-1m,0.05500000000000016,0.028571428571428657,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,VIX   211117C00020000,1.4,1.4,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,VIX   211117C00025000,0.78,0.75,covered,cbbo-1m,0.030000000000000027,0.040000000000000036,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,VIX   211117P00016000,0.3,0.3,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,VIX   211117P00018000,1.12,1.225,covered,cbbo-1m,0.10499999999999998,0.08571428571428569,pre_2023_03_28
R1.1,larger+VIX,2021-10-29,XOM   211119P00063000,1.16,1.17,covered,cbbo-1m,0.010000000000000009,0.008547008547008555,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,AAL   211217P00018000,1.17,1.09,covered,cbbo-1m,0.07999999999999985,0.07339449541284389,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,AAPL  211217C00170000,2.39,2.3099999999999996,covered,cbbo-1m,0.08000000000000052,0.03463203463203486,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,AMAT  211217C00150000,3.9,4.125,covered,cbbo-1m,0.2250000000000001,0.054545454545454564,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,AMD   211217C00160000,6.74,6.824999999999999,covered,cbbo-1m,0.08499999999999908,0.01245421245421232,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,AMD   211217P00155000,6.09,5.85,covered,cbbo-1m,0.2400000000000002,0.04102564102564107,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,AVGO  211217C00570000,9.7,9.75,covered,cbbo-1m,0.05000000000000071,0.005128205128205201,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,BA    211217C00200000,6.35,6.525,covered,cbbo-1m,0.1750000000000007,0.026819923371647618,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,BA    211217P00170000,0.31,1.0150000000000001,covered,cbbo-1m,0.7050000000000001,0.6945812807881774,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,BA    211217P00190000,4.35,4.2,covered,cbbo-1m,0.14999999999999947,0.03571428571428559,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,BA    211217P00195000,6.07,5.925,covered,cbbo-1m,0.14500000000000046,0.024472573839662524,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,BAC   211217C00045000,0.95,0.955,covered,cbbo-1m,0.0050000000000000044,0.005235602094240842,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,CHTR_call_atm,7.07,,missing,cbbo-1m,,,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,CMCSA 211217C00050000,1.3,1.38,covered,cbbo-1m,0.07999999999999985,0.05797101449275352,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,DAL   211217P00037000,2.2,2.0149999999999997,covered,cbbo-1m,0.1850000000000005,0.09181141439205981,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,FB    211217C00335000,6.0,6.175,covered,cbbo-1m,0.17499999999999982,0.02834008097165989,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,GS    211217C00390000,6.2,6.575,covered,cbbo-1m,0.375,0.057034220532319393,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,JNJ   211217C00152500,6.1,5.300000000000001,covered,cbbo-1m,0.7999999999999989,0.15094339622641487,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,LRCX  211217P00670000,17.89,19.4,covered,cbbo-1m,1.509999999999998,0.07783505154639166,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,MSFT  211217P00340000,12.65,11.875,covered,cbbo-1m,0.7750000000000004,0.06526315789473687,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,NKE   211217C00170000,4.15,4.25,covered,cbbo-1m,0.09999999999999964,0.0235294117647058,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,NKE   211217C00180000,1.19,1.005,covered,cbbo-1m,0.18500000000000005,0.18407960199004983,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,NVDA  211217C00335000,11.22,11.65,covered,cbbo-1m,0.4299999999999997,0.03690987124463517,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,UNH   211217C00450000,6.0,6.4,covered,cbbo-1m,0.40000000000000036,0.06250000000000006,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,UNH   211217C00460000,3.58,3.135,covered,cbbo-1m,0.4450000000000003,0.141945773524721,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,VIX   211222C00026000,3.7,3.6,covered,cbbo-1m,0.10000000000000009,0.0277777777777778,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,VIX   211222C00030000,2.6,2.725,covered,cbbo-1m,0.125,0.04587155963302752,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,VIX   211222C00040000,1.5,1.55,covered,cbbo-1m,0.050000000000000044,0.03225806451612906,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,VIX   211222P00020000,0.81,0.875,covered,cbbo-1m,0.06499999999999995,0.07428571428571422,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,VIX   211222P00026000,4.3,4.35,covered,cbbo-1m,0.04999999999999982,0.011494252873563178,pre_2023_03_28
R1.1,larger+VIX,2021-11-30,WMT   211217C00140000,2.5,2.8,covered,cbbo-1m,0.2999999999999998,0.10714285714285708,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,AAPL  220121C00180000,3.03,3.05,covered,cbbo-1m,0.020000000000000018,0.006557377049180334,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,AAPL  220121P00175000,2.93,2.965,covered,cbbo-1m,0.0349999999999997,0.011804384485666003,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,ADBE  220121C00580000,8.8,8.850000000000001,covered,cbbo-1m,0.05000000000000071,0.0056497175141243736,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,AMAT  220121C00160000,3.81,3.575,covered,cbbo-1m,0.23499999999999988,0.06573426573426569,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,AMD   220121C00145000,6.23,6.0,covered,cbbo-1m,0.23000000000000043,0.03833333333333341,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,AMD   220121P00137000,4.15,3.5,covered,cbbo-1m,0.6500000000000004,0.1857142857142858,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,AVGO  220121C00670000,14.5,12.2,covered,cbbo-1m,2.3000000000000007,0.1885245901639345,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,AVGO  220121C00700000,4.0,3.75,covered,cbbo-1m,0.25,0.06666666666666667,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,BA    220121P00200000,5.15,5.175,covered,cbbo-1m,0.024999999999999467,0.004830917874396033,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,C     220121P00060000,1.23,1.255,covered,cbbo-1m,0.02499999999999991,0.019920318725099532,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,CCL   220121P00020000,0.93,0.925,covered,cbbo-1m,0.0050000000000000044,0.00540540540540541,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,CHTR_call_atm,7.07,,missing,cbbo-1m,,,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,COST  220121C00550000,21.05,21.625,covered,cbbo-1m,0.5749999999999993,0.02658959537572251,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,COST  220121C00600000,1.34,1.335,covered,cbbo-1m,0.0050000000000001155,0.003745318352060012,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,COST  220121P00570000,11.95,11.350000000000001,covered,cbbo-1m,0.5999999999999979,0.052863436123347825,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,DAL   220121P00036000,0.4,0.41000000000000003,covered,cbbo-1m,0.010000000000000009,0.024390243902439043,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,DAL   220121P00038000,0.92,0.905,covered,cbbo-1m,0.015000000000000013,0.01657458563535913,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,FB    220121C00345000,5.2,5.325,covered,cbbo-1m,0.125,0.023474178403755867,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,GE    220121P00094000,2.0,2.04,covered,cbbo-1m,0.040000000000000036,0.01960784313725492,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,LLY   220121C00280000,6.09,5.325,covered,cbbo-1m,0.7649999999999997,0.14366197183098586,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,LLY   220121P00270000,3.85,4.25,covered,cbbo-1m,0.3999999999999999,0.09411764705882351,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,LRCX  220121C00700000,33.8,32.099999999999994,covered,cbbo-1m,1.7000000000000028,0.052959501557632495,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,MSFT  220121C00340000,5.11,4.800000000000001,covered,cbbo-1m,0.3099999999999996,0.06458333333333324,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,MSFT  220121P00340000,7.35,8.25,covered,cbbo-1m,0.9000000000000004,0.10909090909090913,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,NKE   220121C00167500,3.25,2.79,covered,cbbo-1m,0.45999999999999996,0.16487455197132614,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,NVDA  220121C00300000,9.52,9.600000000000001,covered,cbbo-1m,0.08000000000000185,0.008333333333333524,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,PG    220121C00165000,1.72,1.7650000000000001,covered,cbbo-1m,0.04500000000000015,0.02549575070821538,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,UAL   220121P00045000,2.54,2.645,covered,cbbo-1m,0.10499999999999998,0.039697542533081276,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,VIX   220119C00018000,2.45,2.45,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,VIX   220119C00020000,1.8,1.775,covered,cbbo-1m,0.025000000000000133,0.014084507042253596,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,VIX   220119C00025000,1.0,1.0,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,VIX   220119P00017000,0.35,0.32499999999999996,covered,cbbo-1m,0.025000000000000022,0.076923076923077,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,VIX   220119P00018000,0.8,0.775,covered,cbbo-1m,0.025000000000000022,0.03225806451612906,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,WFC   220121P00048000,1.25,1.315,covered,cbbo-1m,0.06499999999999995,0.04942965779467677,pre_2023_03_28
R1.1,larger+VIX,2021-12-31,XOM   220121P00061000,1.25,1.22,covered,cbbo-1m,0.030000000000000027,0.024590163934426253,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,AAPL  220218C00175000,4.05,4.025,covered,cbbo-1m,0.024999999999999467,0.006211180124223469,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,AAPL  220218C00182500,1.17,1.17,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,AAPL  220218P00175000,4.45,4.475,covered,cbbo-1m,0.024999999999999467,0.005586592178770831,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,AAPL  220218P00182500,10.05,9.125,covered,cbbo-1m,0.9250000000000007,0.10136986301369871,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,AMAT  220218C00134000,9.75,8.75,covered,cbbo-1m,1.0,0.11428571428571428,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,AMD   220218C00115000,6.37,6.275,covered,cbbo-1m,0.09499999999999975,0.015139442231075656,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,AVGO  220218C00600000,8.28,10.85,covered,cbbo-1m,2.5700000000000003,0.23686635944700465,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,BA    220218P00190000,3.9,3.625,covered,cbbo-1m,0.2749999999999999,0.07586206896551721,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,BAC   220218C00046000,1.24,1.24,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,CCL   220218P00020000,1.27,1.2149999999999999,covered,cbbo-1m,0.05500000000000016,0.04526748971193429,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,CHTR  220218C00610000,8.0,8.1,covered,cbbo-1m,0.09999999999999964,0.012345679012345635,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,COST  220218C00490000,16.27,21.175,covered,cbbo-1m,4.905000000000001,0.23164108618654078,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,DAL   220218P00039000,1.25,1.16,covered,cbbo-1m,0.09000000000000008,0.0775862068965518,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,FB    220218C00300000,20.07,20.625,covered,cbbo-1m,0.5549999999999997,0.026909090909090896,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,GS    220218C00350000,12.35,12.75,covered,cbbo-1m,0.40000000000000036,0.03137254901960787,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,HD    220218C00370000,5.95,7.175,covered,cbbo-1m,1.2249999999999996,0.17073170731707313,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,KO    220218P00062000,2.07,1.655,covered,cbbo-1m,0.4149999999999998,0.25075528700906335,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,NKE   220218C00150000,2.8,2.82,covered,cbbo-1m,0.020000000000000018,0.0070921985815602905,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,NKE   220218C00155000,1.17,1.18,covered,cbbo-1m,0.010000000000000009,0.00847457627118645,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,NVDA  220218C00237500,17.55,17.25,covered,cbbo-1m,0.3000000000000007,0.01739130434782613,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,NVDA  220218P00252500,19.1,17.625,covered,cbbo-1m,1.4750000000000014,0.08368794326241143,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,PFE   220218C00053000,1.84,1.83,covered,cbbo-1m,0.010000000000000009,0.005464480874316944,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,PG    220218C00165000,0.8,0.825,covered,cbbo-1m,0.02499999999999991,0.030303030303030196,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,UAL   220218P00043000,2.08,1.9449999999999998,covered,cbbo-1m,0.13500000000000023,0.0694087403598973,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,UNH   220218C00495000,2.39,2.995,covered,cbbo-1m,0.605,0.2020033388981636,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,VIX   220216C00026000,2.7,2.725,covered,cbbo-1m,0.02499999999999991,0.009174311926605472,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,VIX   220216C00030000,1.85,1.85,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2022-01-31,VIX   220216P00025000,3.1,3.05,covered,cbbo-1m,0.050000000000000266,0.016393442622950907,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,AAPL  220520C00160000,5.5,4.475,covered,cbbo-1m,1.0250000000000004,0.22905027932960903,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,AAPL  220520C00165000,2.46,2.455,covered,cbbo-1m,0.004999999999999893,0.0020366598778003638,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,AAPL  220520P00160000,7.15,7.1,covered,cbbo-1m,0.05000000000000071,0.007042253521126861,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,AMAT_call_atm,5.0,,missing,cbbo-1m,,,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,AMD   220520C00088000,5.3,5.05,covered,cbbo-1m,0.25,0.04950495049504951,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,BAC   220520C00036000,1.15,1.18,covered,cbbo-1m,0.030000000000000027,0.025423728813559344,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,COST  220520P00540000,16.18,21.125,covered,cbbo-1m,4.945,0.2340828402366864,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,CVX   220520C00160000,4.1,3.9749999999999996,covered,cbbo-1m,0.125,0.031446540880503145,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,GS    220520C00310000,9.45,8.525,covered,cbbo-1m,0.9249999999999989,0.10850439882697935,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,NKE   220520C00125000,4.55,4.525,covered,cbbo-1m,0.024999999999999467,0.0055248618784529205,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,NKE   220520C00130000,2.62,2.37,covered,cbbo-1m,0.25,0.10548523206751054,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,NVDA  220520C00165000,26.4,25.875,covered,cbbo-1m,0.5249999999999986,0.020289855072463715,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,PG    220520C00162500,2.56,2.52,covered,cbbo-1m,0.040000000000000036,0.015873015873015886,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,UNH   220520C00540000,3.05,2.575,covered,cbbo-1m,0.47499999999999964,0.1844660194174756,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,VIX   220518C00032500,3.6,3.75,covered,cbbo-1m,0.1499999999999999,0.03999999999999997,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,VIX   220518C00035000,2.85,3.0250000000000004,covered,cbbo-1m,0.17500000000000027,0.057851239669421566,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,VIX   220518C00050000,0.89,0.8999999999999999,covered,cbbo-1m,0.009999999999999898,0.011111111111110999,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,VIX   220518P00026000,1.23,1.1749999999999998,covered,cbbo-1m,0.05500000000000016,0.046808510638298016,pre_2023_03_28
R1.1,larger+VIX,2022-04-29,VIX   220518P00032500,4.73,4.65,covered,cbbo-1m,0.08000000000000007,0.01720430107526883,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,AAPL  220617C00150000,4.05,4.225,covered,cbbo-1m,0.17499999999999982,0.04142011834319523,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,AAPL  220617C00160000,1.12,0.98,covered,cbbo-1m,0.14000000000000012,0.142857142857143,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,AAPL  220617P00152500,5.9,6.425000000000001,covered,cbbo-1m,0.5250000000000004,0.08171206225680938,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,AMD   220617P00100000,4.45,4.4,covered,cbbo-1m,0.04999999999999982,0.011363636363636322,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,BA    220617P00125000,2.9,3.2,covered,cbbo-1m,0.30000000000000027,0.09375000000000008,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,BA    220617P00135000,6.8,7.550000000000001,covered,cbbo-1m,0.7500000000000009,0.09933774834437097,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,CVX   220617C00170000,7.25,7.625,covered,cbbo-1m,0.375,0.04918032786885246,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,GS    220617C00335000,5.51,5.050000000000001,covered,cbbo-1m,0.4599999999999991,0.09108910891089089,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,MSFT  220617C00285000,2.27,2.36,covered,cbbo-1m,0.08999999999999986,0.03813559322033892,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,NVDA  220617C00190000,8.05,7.85,covered,cbbo-1m,0.20000000000000107,0.025477707006369563,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,NVDA  220617P00195000,12.5,13.825,covered,cbbo-1m,1.3249999999999993,0.09584086799276668,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,QCOM  220617C00145000,3.7,3.75,covered,cbbo-1m,0.04999999999999982,0.013333333333333286,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,TSLA  220617P00700000,24.25,24.200000000000003,covered,cbbo-1m,0.04999999999999716,0.002066115702479221,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,UNH   220617C00500000,11.13,10.15,covered,cbbo-1m,0.9800000000000004,0.09655172413793107,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,VIX   220615C00026000,2.1,2.0999999999999996,covered,cbbo-1m,4.440892098500626e-16,2.1147105230955366e-16,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,VIX   220615C00030000,1.1,1.025,covered,cbbo-1m,0.07500000000000018,0.07317073170731725,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,VIX   220615P00025000,1.18,1.1749999999999998,covered,cbbo-1m,0.0050000000000001155,0.004255319148936269,pre_2023_03_28
R1.1,larger+VIX,2022-05-31,VIX   220615P00027000,2.4,2.3499999999999996,covered,cbbo-1m,0.050000000000000266,0.02127659574468097,pre_2023_03_28
R1.1,larger+VIX,2022-06-30,AAPL  220715C00140000,2.41,2.33,covered,cbbo-1m,0.08000000000000007,0.03433476394849788,pre_2023_03_28
R1.1,larger+VIX,2022-06-30,AMD   220715C00075000,4.31,4.425000000000001,covered,cbbo-1m,0.1150000000000011,0.025988700564971996,pre_2023_03_28
R1.1,larger+VIX,2022-06-30,BA    220715P00130000,3.8,3.55,covered,cbbo-1m,0.25,0.07042253521126761,pre_2023_03_28
R1.1,larger+VIX,2022-06-30,GS    220715C00300000,6.75,6.925,covered,cbbo-1m,0.17499999999999982,0.025270758122743656,pre_2023_03_28
R1.1,larger+VIX,2022-06-30,LLY   220715P00310000,3.6,3.6,covered,cbbo-1m,0.0,0.0,pre_2023_03_28
R1.1,larger+VIX,2022-06-30,LLY   220715P00325000,8.5,8.975000000000001,covered,cbbo-1m,0.4750000000000014,0.052924791086351126,pre_2023_03_28
R1.1,larger+VIX,2022-06-30,MSFT  220715C00270000,1.75,1.76,covered,cbbo-1m,0.010000000000000009,0.005681818181818187,pre_2023_03_28
R1.1,larger+VIX,2022-06-30,NVDA  220715C00145000,10.85,11.175,covered,cbbo-1m,0.32500000000000107,0.029082774049217094,pre_2023_03_28
