config,return_date,strategy,display_strategy,train_start,train_end,status,solver_status,capacity_infeasible,deployed_gross,gross_ret,net_ret
larger+VIX,2024-12-31,larger+VIX E1 capped,E1 capped,2021-10-29,2024-11-29,ok,optimal,False,0.8603879999999999,0.4276240203857421,0.4005433676048581
larger+VIX,2024-12-31,larger+VIX GM paper,GM paper,2021-10-29,2024-11-29,ok,optimal,False,1.002441,-0.04650695422363262,-0.6765039147511619
larger+VIX,2024-12-31,larger+VIX Equal premium capped,Equal premium capped,2021-10-29,2024-11-29,ok,reference,False,0.938476,0.28376008465576197,0.2586397868607617
larger+VIX,2024-12-31,larger+VIX Equal risk capped,Equal risk capped,2021-10-29,2024-11-29,ok,reference,False,0.943815,0.21500504342651364,0.1898715212897727
larger+VIX,2025-01-31,larger+VIX E1 capped,E1 capped,2021-11-30,2024-12-31,ok,optimal,False,0.857083,0.10607212412261985,0.07888948461823311
larger+VIX,2025-01-31,larger+VIX GM paper,GM paper,2021-11-30,2024-12-31,ok,optimal,False,1.001901,0.09264309606933593,-0.45774028651001075
larger+VIX,2025-01-31,larger+VIX Equal premium capped,Equal premium capped,2021-11-30,2024-12-31,ok,reference,False,0.9440999999999999,-0.06040180184173542,-0.0859200820336637
larger+VIX,2025-01-31,larger+VIX Equal risk capped,Equal risk capped,2021-11-30,2024-12-31,ok,reference,False,0.9479010000000001,-0.1444548471603391,-0.1702948621150541
larger+VIX,2025-02-28,larger+VIX E1 capped,E1 capped,2021-12-31,2025-01-31,ok,optimal,False,0.8574609999999999,0.10608102083587642,0.08174756208556219
larger+VIX,2025-02-28,larger+VIX GM paper,GM paper,2021-12-31,2025-01-31,ok,optimal,False,0.997662,0.0511689391555787,-0.031192648767609576
larger+VIX,2025-02-28,larger+VIX Equal premium capped,Equal premium capped,2021-12-31,2025-01-31,ok,reference,False,0.9419660000000001,-0.10484293627929694,-0.12709514519578316
larger+VIX,2025-02-28,larger+VIX Equal risk capped,Equal risk capped,2021-12-31,2025-01-31,ok,reference,False,0.944628,-0.11883894525146489,-0.14143515552277683
larger+VIX,2025-04-30,larger+VIX E1 capped,E1 capped,2022-01-31,2025-02-28,ok,optimal,False,0.8537220000000001,0.13571993011474595,0.11037888780333105
larger+VIX,2025-04-30,larger+VIX GM paper,GM paper,2022-01-31,2025-02-28,ok,optimal,False,0.990218,0.17074797071075437,-0.8217243855066008
larger+VIX,2025-04-30,larger+VIX Equal premium capped,Equal premium capped,2022-01-31,2025-02-28,ok,reference,False,0.945697,-0.06862711096191447,-0.09096412122784972
larger+VIX,2025-04-30,larger+VIX Equal risk capped,Equal risk capped,2022-01-31,2025-02-28,ok,reference,False,0.9368930000000001,-0.08982710278320342,-0.11304457204186386
larger+VIX,2025-05-30,larger+VIX E1 capped,E1 capped,2022-02-28,2025-04-30,ok,optimal,False,0.8666449999999999,0.5009439941703798,0.47628947826679924
larger+VIX,2025-05-30,larger+VIX GM paper,GM paper,2022-02-28,2025-04-30,ok,optimal,False,0.9985360000000001,0.31681984244117756,0.2404698253857654
larger+VIX,2025-05-30,larger+VIX Equal premium capped,Equal premium capped,2022-02-28,2025-04-30,ok,reference,False,0.944915,0.8380459580833438,0.8163227811681851
larger+VIX,2025-05-30,larger+VIX Equal risk capped,Equal risk capped,2022-02-28,2025-04-30,ok,reference,False,0.9508549999999999,0.7262239743186952,0.7045977283314436
larger+VIX,2025-06-30,larger+VIX E1 capped,E1 capped,2022-04-29,2025-05-30,ok,optimal,False,0.856444,0.16050803089904792,0.13456084468414067
larger+VIX,2025-06-30,larger+VIX GM paper,GM paper,2022-04-29,2025-05-30,ok,optimal,False,0.991878,0.1618219446220398,-0.2363385584296016
larger+VIX,2025-06-30,larger+VIX Equal premium capped,Equal premium capped,2022-04-29,2025-05-30,ok,reference,False,0.9538380000000001,-0.16247203053283685,-0.18557095937996174
larger+VIX,2025-06-30,larger+VIX Equal risk capped,Equal risk capped,2022-04-29,2025-05-30,ok,reference,False,0.948856,-0.18480297267150875,-0.20821085916814291
larger+VIX,2025-07-31,larger+VIX E1 capped,E1 capped,2022-05-31,2025-06-30,ok,optimal,False,0.8633820000000001,0.010814939107894609,-0.014105463816775209
larger+VIX,2025-07-31,larger+VIX GM paper,GM paper,2022-05-31,2025-06-30,ok,optimal,False,0.9963240000000001,0.0782719457324981,-0.05265563383015587
larger+VIX,2025-07-31,larger+VIX Equal premium capped,Equal premium capped,2022-05-31,2025-06-30,ok,reference,False,0.9468070000000001,-0.1946910671787262,-0.21769730778070479
larger+VIX,2025-07-31,larger+VIX Equal risk capped,Equal risk capped,2022-05-31,2025-06-30,ok,reference,False,0.9451080000000001,-0.17962708347511291,-0.2025772975812475
larger+VIX,2025-08-29,larger+VIX E1 capped,E1 capped,2022-06-30,2025-07-31,ok,optimal,False,0.8618790000000001,0.06944793648529088,0.04416720879282924
larger+VIX,2025-08-29,larger+VIX GM paper,GM paper,2022-06-30,2025-07-31,ok,optimal,False,0.9961329999999999,-0.0472300347213743,-0.5357062790556409
larger+VIX,2025-08-29,larger+VIX Equal premium capped,Equal premium capped,2022-06-30,2025-07-31,ok,reference,False,0.9553849999999999,-0.1293170675964354,-0.15215884978201502
larger+VIX,2025-08-29,larger+VIX Equal risk capped,Equal risk capped,2022-06-30,2025-07-31,ok,reference,False,0.9539869999999999,-0.08939405764770485,-0.1131826914127615
larger+VIX,2025-09-30,larger+VIX E1 capped,E1 capped,2022-07-29,2025-08-29,ok,optimal,False,0.858853,0.4623330384387969,0.438551778686977
larger+VIX,2025-09-30,larger+VIX GM paper,GM paper,2022-07-29,2025-08-29,ok,optimal,False,1.004931,0.4841039658164978,0.10666004282932184
larger+VIX,2025-09-30,larger+VIX Equal premium capped,Equal premium capped,2022-07-29,2025-08-29,ok,reference,False,0.95049,0.47259306838417037,0.45047437525680883
larger+VIX,2025-09-30,larger+VIX Equal risk capped,Equal risk capped,2022-07-29,2025-08-29,ok,reference,False,0.951059,0.3850150571765899,0.3624953002323884
larger+VIX,2025-10-31,larger+VIX E1 capped,E1 capped,2022-08-31,2025-09-30,ok,optimal,False,0.8670200000000001,0.044831984298706086,0.019480295689544663
larger+VIX,2025-10-31,larger+VIX GM paper,GM paper,2022-08-31,2025-09-30,ok,optimal,False,0.999155,0.05711701248741155,-1.1533528394986017
larger+VIX,2025-10-31,larger+VIX Equal premium capped,Equal premium capped,2022-08-31,2025-09-30,ok,reference,False,0.9516899999999999,-0.030226963500976575,-0.05243456153525432
larger+VIX,2025-10-31,larger+VIX Equal risk capped,Equal risk capped,2022-08-31,2025-09-30,ok,reference,False,0.9510900000000001,-0.12035299591064451,-0.1436287859815406
larger+VIX,2025-11-28,larger+VIX E1 capped,E1 capped,2022-09-30,2025-10-31,ok,optimal,False,0.866025,0.0671479795082094,0.04096708462789773
larger+VIX,2025-11-28,larger+VIX GM paper,GM paper,2022-09-30,2025-10-31,ok,optimal,False,0.994398,-0.008445982217406972,-0.17804853185426422
larger+VIX,2025-11-28,larger+VIX Equal premium capped,Equal premium capped,2022-09-30,2025-10-31,ok,reference,False,0.954492,0.036665970139312665,0.013635655224401393
larger+VIX,2025-11-28,larger+VIX Equal risk capped,Equal risk capped,2022-09-30,2025-10-31,ok,reference,False,0.9431740000000001,0.05407196220474238,0.030993336985795334
larger+VIX,2025-12-31,larger+VIX E1 capped,E1 capped,2022-10-31,2025-11-28,ok,optimal,False,0.859112,-0.09166593429794273,-0.12000129436713086
larger+VIX,2025-12-31,larger+VIX GM paper,GM paper,2022-10-31,2025-11-28,ok,optimal,False,0.9916370000000001,-0.058774015999984525,-0.4838725031370541
larger+VIX,2025-12-31,larger+VIX Equal premium capped,Equal premium capped,2022-10-31,2025-11-28,ok,reference,False,0.955254,-0.2849829382957457,-0.3108612696455024
larger+VIX,2025-12-31,larger+VIX Equal risk capped,Equal risk capped,2022-10-31,2025-11-28,ok,reference,False,0.948985,-0.2646769338401793,-0.29026737311762335
larger+VIX,2026-01-30,larger+VIX E1 capped,E1 capped,2022-11-30,2025-12-31,ok,optimal,False,0.857373,0.3870279902343748,0.3604281052460637
larger+VIX,2026-01-30,larger+VIX GM paper,GM paper,2022-11-30,2025-12-31,ok,optimal,False,0.997312,0.16603604505920394,-0.06742946333756794
larger+VIX,2026-01-30,larger+VIX Equal premium capped,Equal premium capped,2022-11-30,2025-12-31,ok,reference,False,0.955976,0.32086400566863976,0.2948831957390784
larger+VIX,2026-01-30,larger+VIX Equal risk capped,Equal risk capped,2022-11-30,2025-12-31,ok,reference,False,0.9574560000000001,0.23934498540496799,0.21212572044831898
larger+VIX,2026-02-27,larger+VIX E1 capped,E1 capped,2022-12-30,2026-01-30,ok,optimal,False,0.865507,0.12861299917602537,0.10410886632257657
larger+VIX,2026-02-27,larger+VIX GM paper,GM paper,2022-12-30,2026-01-30,ok,optimal,False,0.9915200000000001,0.17332400433349604,0.015377923440703767
larger+VIX,2026-02-27,larger+VIX Equal premium capped,Equal premium capped,2022-12-30,2026-01-30,ok,reference,False,0.949661,-0.237196998260498,-0.259949684363447
larger+VIX,2026-02-27,larger+VIX Equal risk capped,Equal risk capped,2022-12-30,2026-01-30,ok,reference,False,0.945629,-0.1949040095214844,-0.21747381274622274
larger+VIX,2026-03-31,larger+VIX E1 capped,E1 capped,2023-01-31,2026-02-27,ok,optimal,False,0.86367,-0.028818971519470247,-0.05438562880150366
larger+VIX,2026-03-31,larger+VIX GM paper,GM paper,2023-01-31,2026-02-27,ok,optimal,False,0.99169,-0.01086900331878678,-0.17985483902608304
larger+VIX,2026-03-31,larger+VIX Equal premium capped,Equal premium capped,2023-01-31,2026-02-27,ok,reference,False,0.9672959999999999,-0.4126389471054078,-0.43543859297117393
larger+VIX,2026-03-31,larger+VIX Equal risk capped,Equal risk capped,2023-01-31,2026-02-27,ok,reference,False,0.9491919999999999,-0.371441947380066,-0.39392729339879823
larger+VIX,2026-04-30,larger+VIX E1 capped,E1 capped,2023-02-28,2026-03-31,ok,optimal,False,0.859673,0.7059370246772765,0.6771568396206763
larger+VIX,2026-04-30,larger+VIX GM paper,GM paper,2023-02-28,2026-03-31,ok,optimal,False,0.9998039999999999,0.2183189530410765,0.1372503963267184
larger+VIX,2026-04-30,larger+VIX Equal premium capped,Equal premium capped,2023-02-28,2026-03-31,ok,reference,False,0.9526560000000001,1.7502610986213685,1.7228293839334545
larger+VIX,2026-04-30,larger+VIX Equal risk capped,Equal risk capped,2023-02-28,2026-03-31,ok,reference,False,0.951209,1.5184491003303529,1.4906165898611523
