Strategy,Return basis,path_id,method,n_source_obs,status,n_obs,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,var_95,cvar_95,terminal_wealth,reason
Equal premium,Full-spread post-cost,630,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,2.281789630734658,-0.9008105963266703,-1.1358077921866685,-1.254340911194197,1.0812056396148513,1.233891412583743,-1.5793054560290137e-14,insufficient_egarch_obs
Equal premium,Full-spread post-cost,631,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.6633005523719144,-0.6068017994446414,-0.8241355842109782,-1.0000000007080814,0.7647743994159086,0.9411569837703277,-6.113142283810755e-10,insufficient_egarch_obs
Equal premium,Full-spread post-cost,632,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9683139764453252,1.188187652523894,-1.7327030140933808,-1.7678139307300837,-0.9999999644983311,0.6233241823214629,0.7996830575635684,3.194027890674108e-08,insufficient_egarch_obs
Equal premium,Full-spread post-cost,633,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.3243693735437048,-0.9595731473276722,-1.115528770736748,-1.0090549321336164,0.7155411144645136,0.8803564615789824,-1.8684327077089887e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,634,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9270021173761624,1.4856638863104574,-0.8702377371300914,-1.1462391741633164,-0.9999978823886345,0.5653853542666745,0.5978004874807125,2.0727709616761914e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,635,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.7898562033868586,1.6822665248869486,0.06436156431728106,0.10076743188684772,-0.9997401339121987,0.6316616897927928,0.7896122929705243,0.000409810301707803,insufficient_egarch_obs
Equal premium,Full-spread post-cost,636,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8988963027469408,1.1745165276928147,-1.1961146213469087,-1.4828796988192205,-0.9999978127687251,0.5168497867934808,0.6026160652411114,1.0564165293031347e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,637,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8830898240444798,1.337647640990155,-0.6885505526907905,-0.9000214933266351,-0.9999863651029964,0.5279419962904792,0.7607344071290222,2.1840449417651024e-05,insufficient_egarch_obs
Equal premium,Full-spread post-cost,638,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9800387994170225,1.8700969717864204,-0.514040332640907,-0.7186568741163162,-0.9999999986577449,0.7996573676203784,0.8793209019152882,3.1690806707687344e-09,insufficient_egarch_obs
Equal premium,Full-spread post-cost,639,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,2.0642565086753146,-0.9377585480998768,-1.1624091044410962,-1.000000150429425,0.9995250178202508,1.0689246059288038,-2.463528049610818e-15,insufficient_egarch_obs
Equal premium,Full-spread post-cost,640,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.744706197516346,1.5325419332321897,-0.10807391343728928,-0.17128958362621596,-0.9980031859503705,0.5608124687186221,0.648266059206626,0.0010844295915774078,insufficient_egarch_obs
Equal premium,Full-spread post-cost,641,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9226912458196387,0.9335236680244011,-1.9295212261810382,-1.8758762291858857,-0.9999962496392156,0.45046524891311585,0.6210851459950977,2.7614893564315515e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,642,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,2.040052723369587,-1.0150953344114648,-1.2501598885650536,-1.00000003048158,0.8793213458497482,1.0099168173979745,-5.853809978198854e-13,insufficient_egarch_obs
Equal premium,Full-spread post-cost,643,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.8023717926527891,1.302197388581747,-0.5136971629492029,-0.706680615673908,-0.9998573991393813,0.5488540354750354,0.5850688365466751,0.0003014703854654385,insufficient_egarch_obs
Equal premium,Full-spread post-cost,644,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9545876613807629,1.759281479995935,-0.6211340109585433,-0.8707255128166304,-0.999999838235386,0.6744384439269556,0.7705479435649311,1.9313871506102527e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,645,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.305699346436758,-0.8766308772819472,-1.10668787571962,0.0,0.5604157048944878,0.747076321593744,-8.348549025139286e-06,insufficient_egarch_obs
Equal premium,Full-spread post-cost,646,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-0.9472174778928497,1.4023846477746953,-1.0195009581415593,-1.2128393956540868,-0.9999988899838492,0.7328652208545856,0.7694506814388514,4.0968559250988303e-07,insufficient_egarch_obs
Equal premium,Full-spread post-cost,647,ewma_residual_fallback_insufficient_egarch_obs,60,ok,60,-1.0,1.9117118966311124,-0.2982720069291268,-0.4320765786927329,-1.024482008096284,0.6987405410156967,0.9445945917869466,-2.2362629576218344e-07,insufficient_egarch_obs
