config,return_date,family,observations,annual_downside
orig,2025-01-31,imputation_1,114,1.6359625961674322
orig,2025-01-31,imputation_2,114,1.7407359450779687
orig,2025-01-31,imputation_3,114,1.6141383350545309
orig,2025-01-31,imputation_4,114,1.7033256778612347
orig,2025-01-31,imputation_5,114,1.6397079831935144
orig,2025-02-28,recent,36,1.5146879311429546
orig,2025-02-28,expanding_bootstrap,500,1.2056197474860086
orig,2025-02-28,imputation_1,115,1.430649839295887
orig,2025-02-28,imputation_2,115,1.574523264231518
orig,2025-02-28,imputation_3,115,1.5298977636427669
orig,2025-02-28,imputation_4,115,1.473837885356718
orig,2025-02-28,imputation_5,115,1.494782990456011
orig,2025-04-30,recent,36,1.584059844114973
orig,2025-04-30,expanding_bootstrap,500,1.4072575857756486
orig,2025-04-30,imputation_1,116,1.584059918545695
orig,2025-04-30,imputation_2,116,1.5250899152144204
orig,2025-04-30,imputation_3,116,1.4844867893300937
orig,2025-04-30,imputation_4,116,1.584059849082767
orig,2025-04-30,imputation_5,116,1.5243273246116529
orig,2025-05-30,recent,36,1.9545382886282026
orig,2025-05-30,expanding_bootstrap,500,1.9384194435153879
orig,2025-05-30,imputation_1,117,1.936805341243748
orig,2025-05-30,imputation_2,117,1.9296930119008353
orig,2025-05-30,imputation_3,117,1.9545382672854577
orig,2025-05-30,imputation_4,117,1.9545382953136266
orig,2025-05-30,imputation_5,117,1.9328058384087954
orig,2025-06-30,recent,36,1.885154469580976
orig,2025-06-30,expanding_bootstrap,500,1.9686565522894603
orig,2025-06-30,imputation_1,118,1.9922209763152843
orig,2025-06-30,imputation_2,118,1.9708149923517049
orig,2025-06-30,imputation_3,118,1.9922209495501315
orig,2025-06-30,imputation_4,118,1.992220986619598
orig,2025-06-30,imputation_5,118,1.9177457957460864
orig,2025-07-31,recent,36,1.9132228153665463
orig,2025-07-31,expanding_bootstrap,500,1.8402105795785193
orig,2025-07-31,imputation_1,119,1.9439073788361578
orig,2025-07-31,imputation_2,119,1.9588134373381365
orig,2025-07-31,imputation_3,119,1.9588134306865823
orig,2025-07-31,imputation_4,119,1.9466593457265347
orig,2025-07-31,imputation_5,119,1.9588126745917855
orig,2025-08-29,recent,36,1.3260132347352847
orig,2025-08-29,expanding_bootstrap,500,1.4586972095809179
orig,2025-08-29,imputation_1,120,1.4327198265094256
orig,2025-08-29,imputation_2,120,1.458697277026472
orig,2025-08-29,imputation_3,120,1.4277872760555412
orig,2025-08-29,imputation_4,120,1.4512406581671455
orig,2025-08-29,imputation_5,120,1.443295620125866
orig,2025-09-30,recent,36,1.7834187865718116
orig,2025-09-30,expanding_bootstrap,500,1.7930135254047856
orig,2025-09-30,imputation_1,121,1.9106724129111816
orig,2025-09-30,imputation_2,121,1.9673701701998692
orig,2025-09-30,imputation_3,121,1.9586477411504406
orig,2025-09-30,imputation_4,121,1.9622122431955107
orig,2025-09-30,imputation_5,121,1.9640658976698129
orig,2025-10-31,recent,36,1.4485491488717313
orig,2025-10-31,expanding_bootstrap,500,1.5120796984426073
orig,2025-10-31,imputation_1,122,1.5428816761945445
orig,2025-10-31,imputation_2,122,1.5428816449288292
orig,2025-10-31,imputation_3,122,1.5074052606962858
orig,2025-10-31,imputation_4,122,1.53190201732125
orig,2025-10-31,imputation_5,122,1.5428816890206511
orig,2025-11-28,recent,36,1.4126822002629793
orig,2025-11-28,expanding_bootstrap,500,1.522175002972164
orig,2025-11-28,imputation_1,123,1.5816832444242448
orig,2025-11-28,imputation_2,123,1.5816832755945545
orig,2025-11-28,imputation_3,123,1.5672235782476085
orig,2025-11-28,imputation_4,123,1.570979912780761
orig,2025-11-28,imputation_5,123,1.5531448775140952
orig,2025-12-31,recent,36,1.7378916077848867
orig,2025-12-31,expanding_bootstrap,500,1.932594428956726
orig,2025-12-31,imputation_1,124,1.915145259994459
orig,2025-12-31,imputation_2,124,1.9421892354642283
orig,2025-12-31,imputation_3,124,1.942188877787745
orig,2025-12-31,imputation_4,124,1.9421893075428378
orig,2025-12-31,imputation_5,124,1.869016384000522
orig,2026-01-30,recent,36,1.3774506867257517
orig,2026-01-30,expanding_bootstrap,500,1.578466878271791
orig,2026-01-30,imputation_1,125,1.7208987373204785
orig,2026-01-30,imputation_2,125,1.7208991239425842
orig,2026-01-30,imputation_3,125,1.7208992601308188
orig,2026-01-30,imputation_4,125,1.7207609067899772
orig,2026-01-30,imputation_5,125,1.7208992127550993
orig,2026-02-27,recent,36,1.524827276785727
orig,2026-02-27,expanding_bootstrap,500,1.6934561016022043
orig,2026-02-27,imputation_1,126,1.6053883744467017
orig,2026-02-27,imputation_2,126,1.6819828329166735
orig,2026-02-27,imputation_3,126,1.6799556413972552
orig,2026-02-27,imputation_4,126,1.598149668160644
orig,2026-02-27,imputation_5,126,1.575954749943673
orig,2026-03-31,recent,36,1.7901164016557727
orig,2026-03-31,expanding_bootstrap,500,1.8600109809740006
orig,2026-03-31,imputation_1,127,1.9805148584586683
orig,2026-03-31,imputation_2,127,1.9055455163207764
orig,2026-03-31,imputation_3,127,1.932648788546402
orig,2026-03-31,imputation_4,127,1.9544722745976584
orig,2026-03-31,imputation_5,127,1.9078794009464453
orig,2026-04-30,recent,36,1.8783489671992772
orig,2026-04-30,expanding_bootstrap,500,2.0108088029487807
orig,2026-04-30,imputation_1,128,2.0478954488638026
orig,2026-04-30,imputation_2,128,2.0001376176928467
orig,2026-04-30,imputation_3,128,2.0696978878427785
orig,2026-04-30,imputation_4,128,2.231114552436156
orig,2026-04-30,imputation_5,128,2.067046851960143
larger,2018-02-28,recent,36,0.0008795842892537545
larger,2018-02-28,expanding_bootstrap,500,0.0007591547617189294
larger,2018-02-28,imputation_1,36,0.0008795730972620018
larger,2018-02-28,imputation_2,36,0.0008795835786535304
larger,2018-02-28,imputation_3,36,0.0003403223516807701
larger,2018-02-28,imputation_4,36,0.0008795325871869803
larger,2018-02-28,imputation_5,36,0.0008795787797340868
larger,2018-04-30,recent,36,0.0003000404576090171
larger,2018-04-30,expanding_bootstrap,500,0.0002595231404868445
larger,2018-04-30,imputation_1,37,0.00085658693756287
larger,2018-04-30,imputation_2,37,0.000856532476361974
larger,2018-04-30,imputation_3,37,0.0008566247035561315
larger,2018-04-30,imputation_4,37,0.000856617570011032
larger,2018-04-30,imputation_5,37,0.0008565510893780461
larger,2018-05-31,recent,36,0.0003196732669624372
larger,2018-05-31,expanding_bootstrap,500,0.00030816656352962023
larger,2018-05-31,imputation_1,38,0.0008466232928895248
larger,2018-05-31,imputation_2,38,0.0008466509515513784
larger,2018-05-31,imputation_3,38,0.0008465926579801213
larger,2018-05-31,imputation_4,38,0.0003071638717738905
larger,2018-05-31,imputation_5,38,0.0008466566858441454
larger,2018-06-29,recent,36,0.0007301246935074646
larger,2018-06-29,expanding_bootstrap,500,0.0006803562938798838
larger,2018-06-29,imputation_1,39,0.00043169402671865045
larger,2018-06-29,imputation_2,39,0.0007301647066252771
larger,2018-06-29,imputation_3,39,0.0007301467462736512
larger,2018-06-29,imputation_4,39,0.0007301654552008524
larger,2018-06-29,imputation_5,39,0.0007301652427989245
larger,2018-07-31,recent,36,0.0007556194358151448
larger,2018-07-31,expanding_bootstrap,500,0.000916398830383219
larger,2018-07-31,imputation_1,40,0.0009193262636861839
larger,2018-07-31,imputation_2,40,0.0009193612785786493
larger,2018-07-31,imputation_3,40,0.0009194444775768898
larger,2018-07-31,imputation_4,40,0.000919077513708858
larger,2018-07-31,imputation_5,40,0.0009194614670520235
larger,2018-08-31,recent,36,0.00077426475737946
larger,2018-08-31,expanding_bootstrap,500,0.000777355646944146
larger,2018-08-31,imputation_1,41,0.0007785612896580097
larger,2018-08-31,imputation_2,41,0.0007785040369698434
larger,2018-08-31,imputation_3,41,0.0007785218359996409
larger,2018-08-31,imputation_4,41,0.0007785460454181647
larger,2018-08-31,imputation_5,41,0.0007785449508599171
larger,2018-09-28,recent,36,0.0007459900367402288
larger,2018-09-28,expanding_bootstrap,500,0.0007585537547475977
larger,2018-09-28,imputation_1,42,0.0007591510926858892
larger,2018-09-28,imputation_2,42,0.0007594248187157168
larger,2018-09-28,imputation_3,42,0.000759277449484339
larger,2018-09-28,imputation_4,42,0.0007594263497122698
larger,2018-09-28,imputation_5,42,0.0007593105179223133
larger,2018-10-31,recent,36,0.00010245386306085918
larger,2018-10-31,expanding_bootstrap,500,9.523250529343748e-05
larger,2018-10-31,imputation_1,43,0.000857885691123548
larger,2018-10-31,imputation_2,43,0.0008578819016482452
larger,2018-10-31,imputation_3,43,0.0008574823304824135
larger,2018-10-31,imputation_4,43,0.0008578740173256813
larger,2018-10-31,imputation_5,43,0.0008576942782150421
larger,2018-11-30,recent,36,0.0005814895271699613
larger,2018-11-30,expanding_bootstrap,500,0.0005290100700720118
larger,2018-11-30,imputation_1,44,0.0013220554546378065
larger,2018-11-30,imputation_2,44,0.0013220560291738834
larger,2018-11-30,imputation_3,44,0.0006524133569908111
larger,2018-11-30,imputation_4,44,0.0013220520980188747
larger,2018-11-30,imputation_5,44,0.0013220561400557032
larger,2018-12-31,recent,36,0.00021529816478019803
larger,2018-12-31,expanding_bootstrap,500,0.0012039626515668526
larger,2018-12-31,imputation_1,45,0.001204112486060346
larger,2018-12-31,imputation_2,45,0.001204112979374121
larger,2018-12-31,imputation_3,45,0.0012041137192039357
larger,2018-12-31,imputation_4,45,0.0012041143949299746
larger,2018-12-31,imputation_5,45,0.0012041128823563063
larger,2019-01-31,recent,36,2.734996626107251
larger,2019-01-31,expanding_bootstrap,500,2.674041791918122
larger,2019-01-31,imputation_1,46,2.6828265094067874
larger,2019-01-31,imputation_2,46,2.720940600037187
larger,2019-01-31,imputation_3,46,2.643818922420879
larger,2019-01-31,imputation_4,46,2.8395301296382054
larger,2019-01-31,imputation_5,46,2.7407392055204274
larger,2019-02-28,recent,36,0.0009079283375574193
larger,2019-02-28,expanding_bootstrap,500,0.0006608790307975352
larger,2019-02-28,imputation_1,47,0.0009079441544993998
larger,2019-02-28,imputation_2,47,0.0009079417152911759
larger,2019-02-28,imputation_3,47,0.0009079468569070915
larger,2019-02-28,imputation_4,47,0.000907952310113165
larger,2019-02-28,imputation_5,47,0.0009079469104071206
larger,2019-04-30,recent,36,0.0008252399968849774
larger,2019-04-30,expanding_bootstrap,500,0.0007408830046044945
larger,2019-04-30,imputation_1,48,0.0008252390207849718
larger,2019-04-30,imputation_2,48,0.0008249701368123169
larger,2019-04-30,imputation_3,48,0.0008252387234737444
larger,2019-04-30,imputation_4,48,0.0008252373321714782
larger,2019-04-30,imputation_5,48,0.0008252375213512004
larger,2019-05-31,recent,36,0.00014731636623940822
larger,2019-05-31,expanding_bootstrap,500,0.0008809507725168961
larger,2019-05-31,imputation_1,49,0.0008818968696582165
larger,2019-05-31,imputation_2,49,0.0008819026723481573
larger,2019-05-31,imputation_3,49,0.0008818929855618187
larger,2019-05-31,imputation_4,49,0.0008819048547866957
larger,2019-05-31,imputation_5,49,0.0008817846154983368
larger,2019-06-28,recent,36,0.00033637196073345294
larger,2019-06-28,expanding_bootstrap,500,0.0011225004969172931
larger,2019-06-28,imputation_1,50,0.0011225138670558892
larger,2019-06-28,imputation_2,50,0.0011225145325970875
larger,2019-06-28,imputation_3,50,0.0011225133956952922
larger,2019-06-28,imputation_4,50,0.0011225140265526277
larger,2019-06-28,imputation_5,50,0.0011225132342133322
larger,2019-07-31,recent,36,0.0005818308585611289
larger,2019-07-31,expanding_bootstrap,500,0.00032999134310832844
larger,2019-07-31,imputation_1,51,0.0009107894061930195
larger,2019-07-31,imputation_2,51,0.0009107385919762278
larger,2019-07-31,imputation_3,51,0.0009107866801874002
larger,2019-07-31,imputation_4,51,0.0009107872383429901
larger,2019-07-31,imputation_5,51,0.0009107885897765546
larger,2019-08-30,recent,36,0.0007708965971506327
larger,2019-08-30,expanding_bootstrap,500,0.0007707523897600552
larger,2019-08-30,imputation_1,52,0.0007708877675599614
larger,2019-08-30,imputation_2,52,0.0007708234206308039
larger,2019-08-30,imputation_3,52,0.0007709040176685555
larger,2019-08-30,imputation_4,52,0.0007708972191600754
larger,2019-08-30,imputation_5,52,0.000770900483336926
larger,2019-09-30,recent,36,0.00038736296103754445
larger,2019-09-30,expanding_bootstrap,500,0.0009191569863969852
larger,2019-09-30,imputation_1,53,0.0009192137095887652
larger,2019-09-30,imputation_2,53,0.0009192153381313322
larger,2019-09-30,imputation_3,53,0.0009192083461739812
larger,2019-09-30,imputation_4,53,0.0009192138121824956
larger,2019-09-30,imputation_5,53,0.0009192152641092945
larger,2019-10-31,recent,36,0.0004937429372205065
larger,2019-10-31,expanding_bootstrap,500,0.0003871989823053516
larger,2019-10-31,imputation_1,54,0.0008165100257285768
larger,2019-10-31,imputation_2,54,0.0008165164351578645
larger,2019-10-31,imputation_3,54,0.0008165204688148802
larger,2019-10-31,imputation_4,54,0.0008165133485301459
larger,2019-10-31,imputation_5,54,0.0008165207646387778
larger,2019-11-29,recent,36,0.0006120097710475799
larger,2019-11-29,expanding_bootstrap,500,0.0008990053541331492
larger,2019-11-29,imputation_1,55,0.0008992815430068561
larger,2019-11-29,imputation_2,55,0.0008992734254935767
larger,2019-11-29,imputation_3,55,0.000899270331886956
larger,2019-11-29,imputation_4,55,0.0008992727967089123
larger,2019-11-29,imputation_5,55,0.0008992701130309106
larger,2019-12-31,recent,36,0.00043368522343064715
larger,2019-12-31,expanding_bootstrap,500,0.0003559524729037596
larger,2019-12-31,imputation_1,56,0.0009092331746857911
larger,2019-12-31,imputation_2,56,0.000909224885402146
larger,2019-12-31,imputation_3,56,0.0009092287155489158
larger,2019-12-31,imputation_4,56,0.0009092345768739816
larger,2019-12-31,imputation_5,56,0.0009092368009632987
larger,2020-01-31,recent,36,0.0007468162850959335
larger,2020-01-31,expanding_bootstrap,500,0.0005351051623447799
larger,2020-01-31,imputation_1,57,0.0007468066826903012
larger,2020-01-31,imputation_2,57,0.000746800455611342
larger,2020-01-31,imputation_3,57,0.0007468233014276073
larger,2020-01-31,imputation_4,57,0.0007467462789653868
larger,2020-01-31,imputation_5,57,0.0007468202518127658
larger,2020-02-28,recent,36,0.051491028800214986
larger,2020-02-28,expanding_bootstrap,500,0.06534251786007096
larger,2020-02-28,imputation_1,58,0.06878720624971775
larger,2020-02-28,imputation_2,58,0.06878720603632646
larger,2020-02-28,imputation_3,58,0.05366330672186028
larger,2020-02-28,imputation_4,58,0.0687872073530495
larger,2020-02-28,imputation_5,58,0.06878720760455513
larger,2020-03-31,recent,36,1.4252831425522967
larger,2020-03-31,expanding_bootstrap,500,1.4915872254484155
larger,2020-03-31,imputation_1,59,1.6298675448955267
larger,2020-03-31,imputation_2,59,1.5050765294839619
larger,2020-03-31,imputation_3,59,1.6132085463767765
larger,2020-03-31,imputation_4,59,1.6298676235151928
larger,2020-03-31,imputation_5,59,1.4545952512314277
larger,2020-04-30,recent,36,1.4136444887827806
larger,2020-04-30,expanding_bootstrap,500,1.1375397324665595
larger,2020-04-30,imputation_1,60,1.477686340380019
larger,2020-04-30,imputation_2,60,1.3815633498474396
larger,2020-04-30,imputation_3,60,1.330227414368599
larger,2020-04-30,imputation_4,60,1.4776863392169532
larger,2020-04-30,imputation_5,60,1.4776841612153033
larger,2020-05-29,recent,36,0.0006492540027194338
larger,2020-05-29,expanding_bootstrap,500,0.0009295905326696686
larger,2020-05-29,imputation_1,61,0.0009295941999145603
larger,2020-05-29,imputation_2,61,0.0009295953261609261
larger,2020-05-29,imputation_3,61,0.0009295956306732911
larger,2020-05-29,imputation_4,61,0.000929596648630592
larger,2020-05-29,imputation_5,61,0.00033163101794956304
larger,2020-06-30,recent,36,0.0003977722126553707
larger,2020-06-30,expanding_bootstrap,500,0.00031593485258473705
larger,2020-06-30,imputation_1,62,0.0009769329725967742
larger,2020-06-30,imputation_2,62,0.0009768629760846745
larger,2020-06-30,imputation_3,62,0.0009769024285327802
larger,2020-06-30,imputation_4,62,0.0009769355760019633
larger,2020-06-30,imputation_5,62,0.0009769276277420734
larger,2020-07-31,recent,36,0.0006764367139905489
larger,2020-07-31,expanding_bootstrap,500,0.000900074129710563
larger,2020-07-31,imputation_1,63,0.0009001221432444168
larger,2020-07-31,imputation_2,63,0.0009001929602462272
larger,2020-07-31,imputation_3,63,0.0009001030595841074
larger,2020-07-31,imputation_4,63,0.0009001960741567221
larger,2020-07-31,imputation_5,63,0.000900182593422758
larger,2020-08-31,recent,36,0.00025512426211501445
larger,2020-08-31,expanding_bootstrap,500,0.0008519326011288237
larger,2020-08-31,imputation_1,64,0.000852040400634686
larger,2020-08-31,imputation_2,64,0.0008520290823166403
larger,2020-08-31,imputation_3,64,0.0008520416612724845
larger,2020-08-31,imputation_4,64,0.0008520424157099685
larger,2020-08-31,imputation_5,64,0.0008520343667846137
larger,2020-09-30,recent,36,0.0006473314073208472
larger,2020-09-30,expanding_bootstrap,500,0.00048743416353521225
larger,2020-09-30,imputation_1,65,0.0010738633923992925
larger,2020-09-30,imputation_2,65,0.0010738602129819277
larger,2020-09-30,imputation_3,65,0.001073861370206693
larger,2020-09-30,imputation_4,65,0.001073861728067505
larger,2020-09-30,imputation_5,65,0.0010738581845967778
larger,2020-10-30,recent,36,0.000911244618965182
larger,2020-10-30,expanding_bootstrap,500,0.0005561339668128972
larger,2020-10-30,imputation_1,66,0.0009112383157701822
larger,2020-10-30,imputation_2,66,0.0009111733958337852
larger,2020-10-30,imputation_3,66,0.0009112339205548287
larger,2020-10-30,imputation_4,66,0.0009107620920119772
larger,2020-10-30,imputation_5,66,0.0009112526189586769
larger,2020-11-30,recent,36,0.0010129022365540684
larger,2020-11-30,expanding_bootstrap,500,0.0013971645789207221
larger,2020-11-30,imputation_1,67,0.0013972869703622564
larger,2020-11-30,imputation_2,67,0.0013972890620133193
larger,2020-11-30,imputation_3,67,0.0013972922300144013
larger,2020-11-30,imputation_4,67,0.0013972901452703945
larger,2020-11-30,imputation_5,67,0.0013972924293685614
larger,2020-12-31,recent,36,0.0008521049263741826
larger,2020-12-31,expanding_bootstrap,500,0.000489812060759793
larger,2020-12-31,imputation_1,68,0.0008525712105818423
larger,2020-12-31,imputation_2,68,0.000852565454856957
larger,2020-12-31,imputation_3,68,0.0008525570381607026
larger,2020-12-31,imputation_4,68,0.0008525583732109833
larger,2020-12-31,imputation_5,68,0.0008525148114002957
larger,2021-01-29,recent,36,0.0006560949894034176
larger,2021-01-29,expanding_bootstrap,500,0.00046463206648974647
larger,2021-01-29,imputation_1,69,0.0006561035838776907
larger,2021-01-29,imputation_2,69,0.0006561126417101505
larger,2021-01-29,imputation_3,69,0.0006561080058127313
larger,2021-01-29,imputation_4,69,0.00065586588477859
larger,2021-01-29,imputation_5,69,0.0006561333762443713
larger,2021-02-26,recent,36,0.0001459421147169938
larger,2021-02-26,expanding_bootstrap,500,0.0008286323607504003
larger,2021-02-26,imputation_1,70,0.0008320246791711312
larger,2021-02-26,imputation_2,70,0.0008320264665056697
larger,2021-02-26,imputation_3,70,0.0008320054120999655
larger,2021-02-26,imputation_4,70,0.0008320133102169344
larger,2021-02-26,imputation_5,70,0.0008320248530033341
larger,2021-03-31,recent,36,0.0
larger,2021-03-31,expanding_bootstrap,500,0.0
larger,2021-03-31,imputation_1,71,0.0008734433450429174
larger,2021-03-31,imputation_2,71,0.0008734472795570775
larger,2021-03-31,imputation_3,71,0.0008734401072046724
larger,2021-03-31,imputation_4,71,0.0008734428924816547
larger,2021-03-31,imputation_5,71,0.0008734460862930089
larger,2021-04-30,recent,36,0.0008111168400085875
larger,2021-04-30,expanding_bootstrap,500,0.000615553157083473
larger,2021-04-30,imputation_1,72,0.0008113070651393765
larger,2021-04-30,imputation_2,72,0.0008113494925560891
larger,2021-04-30,imputation_3,72,0.0008113433339313597
larger,2021-04-30,imputation_4,72,0.0008113558305836482
larger,2021-04-30,imputation_5,72,0.0008113239920575285
larger,2021-06-30,recent,36,0.000222816976434346
larger,2021-06-30,expanding_bootstrap,500,0.0007113984414844353
larger,2021-06-30,imputation_1,73,0.0007203843064941118
larger,2021-06-30,imputation_2,73,0.0007203321302518902
larger,2021-06-30,imputation_3,73,0.0007203075000267332
larger,2021-06-30,imputation_4,73,0.0007203924190100742
larger,2021-06-30,imputation_5,73,0.0007203990123901755
larger,2021-07-30,recent,36,0.0007626086923231901
larger,2021-07-30,expanding_bootstrap,500,0.0005206917798346852
larger,2021-07-30,imputation_1,74,0.0007626306322958982
larger,2021-07-30,imputation_2,74,0.000762586143424891
larger,2021-07-30,imputation_3,74,0.0007626160874035443
larger,2021-07-30,imputation_4,74,0.0007626224610328376
larger,2021-07-30,imputation_5,74,0.0007626002902377469
larger,2021-08-31,recent,36,0.0003222708333848611
larger,2021-08-31,expanding_bootstrap,500,0.0008191580857049625
larger,2021-08-31,imputation_1,75,0.0008193813941246984
larger,2021-08-31,imputation_2,75,0.0008193859135401145
larger,2021-08-31,imputation_3,75,0.0008193890204383633
larger,2021-08-31,imputation_4,75,0.0008193761828122536
larger,2021-08-31,imputation_5,75,0.0008193764363056355
larger,2021-09-30,recent,36,1.5422050742757313e-06
larger,2021-09-30,expanding_bootstrap,500,8.556768829512398e-05
larger,2021-09-30,imputation_1,76,0.0007122296901871652
larger,2021-09-30,imputation_2,76,0.0007134532420682605
larger,2021-09-30,imputation_3,76,0.000713125510754243
larger,2021-09-30,imputation_4,76,0.0007136158616140662
larger,2021-09-30,imputation_5,76,0.0007131628021069642
larger,2021-10-29,recent,36,0.0
larger,2021-10-29,expanding_bootstrap,500,0.0007911064365191404
larger,2021-10-29,imputation_1,77,0.0007933509518837222
larger,2021-10-29,imputation_2,77,0.0007927852530339026
larger,2021-10-29,imputation_3,77,0.0007934331682969168
larger,2021-10-29,imputation_4,77,0.0007934336963266231
larger,2021-10-29,imputation_5,77,0.0007930698004083365
larger,2021-11-30,recent,36,4.565762309111825e-05
larger,2021-11-30,expanding_bootstrap,500,0.0007625070518133259
larger,2021-11-30,imputation_1,78,0.000786242455000209
larger,2021-11-30,imputation_2,78,0.0007860619563925899
larger,2021-11-30,imputation_3,78,0.0007854395075409329
larger,2021-11-30,imputation_4,78,0.0007858106277391443
larger,2021-11-30,imputation_5,78,0.0007850726947165209
larger,2021-12-31,recent,36,0.0003858497718839439
larger,2021-12-31,expanding_bootstrap,500,0.000275684477103073
larger,2021-12-31,imputation_1,79,0.0008179787334179284
larger,2021-12-31,imputation_2,79,0.0008179731346653857
larger,2021-12-31,imputation_3,79,0.0008179650997713351
larger,2021-12-31,imputation_4,79,0.0008179707028291045
larger,2021-12-31,imputation_5,79,0.0008179791144689315
larger,2022-01-31,recent,36,0.000838653375926663
larger,2022-01-31,expanding_bootstrap,500,0.0008386005680326418
larger,2022-01-31,imputation_1,80,0.0008386463335950667
larger,2022-01-31,imputation_2,80,0.0008386482252874315
larger,2022-01-31,imputation_3,80,0.0008386194535835088
larger,2022-01-31,imputation_4,80,0.0008386462150303795
larger,2022-01-31,imputation_5,80,0.0008386547712589739
larger,2022-02-28,recent,36,0.0008696401878714599
larger,2022-02-28,expanding_bootstrap,500,0.0008629814764022573
larger,2022-02-28,imputation_1,81,0.0008703471231923296
larger,2022-02-28,imputation_2,81,0.0008719246386901237
larger,2022-02-28,imputation_3,81,0.0008718742660874633
larger,2022-02-28,imputation_4,81,0.0008718389884659664
larger,2022-02-28,imputation_5,81,0.000871881628447013
larger,2022-04-29,recent,36,0.00024140032577938634
larger,2022-04-29,expanding_bootstrap,500,0.0008944622108113977
larger,2022-04-29,imputation_1,82,0.0009048214179807246
larger,2022-04-29,imputation_2,82,0.000905625161813965
larger,2022-04-29,imputation_3,82,0.0009057484505190851
larger,2022-04-29,imputation_4,82,0.0009057266518313855
larger,2022-04-29,imputation_5,82,0.0008951790259084353
larger,2022-05-31,recent,36,0.0005852111881073427
larger,2022-05-31,expanding_bootstrap,500,0.0004530897571730248
larger,2022-05-31,imputation_1,83,0.0011374106277964907
larger,2022-05-31,imputation_2,83,0.0011373950604803313
larger,2022-05-31,imputation_3,83,0.0011374107614484518
larger,2022-05-31,imputation_4,83,0.0011374110213006755
larger,2022-05-31,imputation_5,83,0.0011374107346482664
larger,2022-06-30,recent,36,0.0002763379851759141
larger,2022-06-30,expanding_bootstrap,500,0.000929117147084567
larger,2022-06-30,imputation_1,84,0.000929179492894595
larger,2022-06-30,imputation_2,84,0.0009291806970704107
larger,2022-06-30,imputation_3,84,0.0009291805578588133
larger,2022-06-30,imputation_4,84,0.0009291795447996874
larger,2022-06-30,imputation_5,84,0.0009291540421548757
larger,2022-07-29,recent,36,0.0007937344759337872
larger,2022-07-29,expanding_bootstrap,500,0.00047216425521466593
larger,2022-07-29,imputation_1,85,0.000793735774182328
larger,2022-07-29,imputation_2,85,0.0007937379535350499
larger,2022-07-29,imputation_3,85,0.0007937358206865995
larger,2022-07-29,imputation_4,85,0.0007937394244835151
larger,2022-07-29,imputation_5,85,0.0007937365624408262
larger,2022-08-31,recent,36,0.04657173580691524
larger,2022-08-31,expanding_bootstrap,500,0.03535589324360665
larger,2022-08-31,imputation_1,86,0.08041724942281123
larger,2022-08-31,imputation_2,86,0.08041724822771634
larger,2022-08-31,imputation_3,86,0.08041724703836299
larger,2022-08-31,imputation_4,86,0.08041724934914311
larger,2022-08-31,imputation_5,86,0.08041724872223717
larger,2022-09-30,recent,36,0.0007774383472837923
larger,2022-09-30,expanding_bootstrap,500,0.0007773277848319663
larger,2022-09-30,imputation_1,87,0.0007774488369843161
larger,2022-09-30,imputation_2,87,0.0007774559398153894
larger,2022-09-30,imputation_3,87,0.0007774558741270618
larger,2022-09-30,imputation_4,87,0.0007774572950331262
larger,2022-09-30,imputation_5,87,0.0007774436415405215
larger,2022-10-31,recent,36,0.21987121621946065
larger,2022-10-31,expanding_bootstrap,500,0.1700113940574009
larger,2022-10-31,imputation_1,88,0.21987121351485034
larger,2022-10-31,imputation_2,88,0.21987121539057403
larger,2022-10-31,imputation_3,88,0.21987121248669964
larger,2022-10-31,imputation_4,88,0.2198712122353785
larger,2022-10-31,imputation_5,88,0.21987121591143566
larger,2022-11-30,recent,36,0.22927849262896227
larger,2022-11-30,expanding_bootstrap,500,0.20897146506171851
larger,2022-11-30,imputation_1,89,0.22927850160134794
larger,2022-11-30,imputation_2,89,0.21450882421925271
larger,2022-11-30,imputation_3,89,0.2292784965731377
larger,2022-11-30,imputation_4,89,0.22927849768174396
larger,2022-11-30,imputation_5,89,0.22927849754017435
larger,2022-12-30,recent,36,0.9207424022465213
larger,2022-12-30,expanding_bootstrap,500,0.9477368564539654
larger,2022-12-30,imputation_1,90,0.8880719431225782
larger,2022-12-30,imputation_2,90,1.1016439791416017
larger,2022-12-30,imputation_3,90,1.1016439906879423
larger,2022-12-30,imputation_4,90,1.101643987810381
larger,2022-12-30,imputation_5,90,1.0569371152973013
larger,2023-01-31,recent,36,1.124475784035136
larger,2023-01-31,expanding_bootstrap,500,0.8983690865803472
larger,2023-01-31,imputation_1,91,1.0151076532206522
larger,2023-01-31,imputation_2,91,1.1244757720350653
larger,2023-01-31,imputation_3,91,1.061745497088823
larger,2023-01-31,imputation_4,91,1.1244757691907812
larger,2023-01-31,imputation_5,91,1.124475771514728
larger,2023-02-28,recent,36,1.2272673742272102
larger,2023-02-28,expanding_bootstrap,500,1.156398062295793
larger,2023-02-28,imputation_1,92,1.2272669579394613
larger,2023-02-28,imputation_2,92,1.2272673448034008
larger,2023-02-28,imputation_3,92,1.2270542813534948
larger,2023-02-28,imputation_4,92,1.2272673636775098
larger,2023-02-28,imputation_5,92,1.1633385232635123
larger,2023-03-31,recent,36,0.43763719346852975
larger,2023-03-31,expanding_bootstrap,500,0.3243094523099776
larger,2023-03-31,imputation_1,93,0.4734888506899465
larger,2023-03-31,imputation_2,93,0.38926846150181876
